"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
113924,"Core","Document Navigation","adamlock","RESOLVED","FIXED","Double FileNotFound property in appstrings.properties","2002-01-17 07:17:05"
113970,"Core","Document Navigation","adamlock","RESOLVED","FIXED","Clean up mozilla/webshell","2002-01-31 12:14:49"
115216,"Core Graveyard","File Handling","adamlock","RESOLVED","FIXED","Webbrowserpersist doesn't like mailto: links","2016-06-22 12:16:36"
115290,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","NPN_PostURL () is not posting data when target window != NULL","2012-04-04 01:09:47"
120956,"Core","Embedding: APIs","adamlock","RESOLVED","FIXED","Access Violation in winEmbed on quit.","2002-02-13 17:14:07"
121931,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","ActiveX control - prompt changes break form submit","2012-04-04 01:09:47"
122861,"Core","Document Navigation","adamlock","RESOLVED","FIXED","nsXULWindow::GetContentShellById was hidden by nsWebShellWindow::GetContentShellById","2002-02-05 15:35:54"
124025,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","Prompts in the ActiveX control don't function properly","2012-04-04 01:09:47"
126245,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","[ActiveX] control needs an app launcher dialog","2012-04-04 01:09:47"
126260,"Core Graveyard","File Handling","adamlock","RESOLVED","FIXED","nsIFilePicker needs default extension attribute","2016-06-22 12:16:36"
126466,"Core","Document Navigation","adamlock","RESOLVED","FIXED","Endless webshells created until out of memory hang or crash","2011-08-05 22:33:01"
127710,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","ActiveX plugin (npmozax.dll) should allow Javascript/scripting through LiveConnect and XPConnect","2012-04-04 01:09:47"
127831,"Core","Document Navigation","adamlock","RESOLVED","FIXED","auto-replacing of backslash in URIs is bad","2002-09-30 15:05:56"
127982,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","InlineIsEqualGUID error","2012-04-04 01:09:47"
128900,"Core","Embedding: APIs","adamlock","RESOLVED","FIXED","web browser persist initially has inconsistent state","2002-04-01 04:17:11"
129332,"Core Graveyard","File Handling","adamlock","RESOLVED","FIXED","nsIWebBrowserPersist should clean up files after cancel or error","2016-06-22 12:16:36"
130592,"SeaMonkey","Build Config","adamlock","RESOLVED","FIXED","Generate doxygen.cfg from doxygen.cfg.in","2004-11-22 17:25:08"
132653,"Core","Embedding: APIs","adamlock","RESOLVED","FIXED","Missing arrow buttons in embedding dist","2002-03-26 08:15:44"
133818,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","Conditionally ship ActiveX plugin","2012-04-04 01:09:47"
134034,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","missing lib for psm2 in windows embedding","2012-04-04 01:09:47"
134673,"Core","Document Navigation","adamlock","RESOLVED","FIXED","Find in page disabled for application/x-javascript","2002-04-06 02:17:30"
141316,"SeaMonkey","Composer","adamlock","RESOLVED","FIXED","Other files such as *.wav or *.mid do not upload when added to page using embed tag.","2004-11-22 17:25:08"
143771,"Core","Embedding: APIs","adamlock","RESOLVED","FIXED","Embedding API not exported as C linkage","2003-03-03 06:52:01"
147414,"Core","Document Navigation","adamlock","RESOLVED","FIXED","no error indication for mailto: form when MailNews not installed","2002-11-21 12:54:38"
149037,"Core","Document Navigation","adamlock","RESOLVED","FIXED","[RFE] Only show Site Not Found dialog once per page","2002-10-13 11:34:28"
153834,"Core","XUL","adamlock","RESOLVED","FIXED","crash when changing Window's windows colors; trunk [@ JS_HashTableRawLookup][@ js_SuspendThread][@ FindConstructor]","2002-07-03 00:32:15"
155066,"Core","Embedding: APIs","adamlock","RESOLVED","FIXED","Turn DOM walker into an XPCOM component","2002-10-10 10:44:07"
155344,"SeaMonkey","Location Bar","adamlock","RESOLVED","FIXED","URL bar doesn't understand ports without protocol (no default to http)","2008-07-31 01:18:46"
156988,"Core","Document Navigation","adamlock","RESOLVED","FIXED","Move appstrings.properties into mozilla/docshell/resources/locale/en-US","2002-07-16 05:03:22"
157102,"Core","Document Navigation","adamlock","RESOLVED","FIXED","Back to error page crashes the browser.","2012-06-06 15:22:05"
164610,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","ActiveX plugin needs an XPI installer","2012-04-04 01:09:47"
168510,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","[ActiveX] control enters infinite message loop when print command issued.","2012-04-04 01:09:47"
170021,"Core","Document Navigation","adamlock","RESOLVED","FIXED","URL reloads continuously due to invalid meta refresh","2008-12-26 21:33:38"
170722,"Core Graveyard","File Handling","adamlock","RESOLVED","FIXED","referrer & headers not sent by persistence object.","2016-06-22 12:16:36"
171769,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","[ActiveX] DOM - implement put_InnerHTML and a other simple methods","2012-04-04 01:09:47"
172077,"Core","Embedding: APIs","adamlock","RESOLVED","FIXED","Need a way for embedders to disable all plugins","2004-11-30 13:45:31"
173308,"Core","Document Navigation","adamlock","RESOLVED","FIXED","Browser crashes when javascript closes a window [@ nsDocShell::InternalLoad]","2003-06-20 11:12:41"
177637,"Core","Document Navigation","adamlock","RESOLVED","FIXED","mfcEmbed painting problem when closing some windows entirely contained browserview","2002-11-02 04:37:53"
178542,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","ActiveX plugin work","2012-04-04 01:09:47"
179021,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","Pressing Cancel in print dialog hangs control in WaitForComplete()","2012-04-04 01:09:47"
179129,"Core","Embedding: APIs","adamlock","RESOLVED","FIXED","MfcEmbed: about: url does not work","2003-11-25 14:36:34"
181903,"Core","Document Navigation","adamlock","RESOLVED","FIXED","Docshell ignores nsIWebNavigation::loadURI headers arg","2002-12-12 15:11:22"
183508,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","[AxPlugin] Hlink targetted links don't work","2012-04-04 01:09:47"
185679,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","[AxPlugin] Plugin does not build when MOZ_OBJDIR is defined","2012-04-04 01:09:47"
188055,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","[ActiveX] Target=_blank fails to work in ActiveX control, as well as javascript window.open()","2012-04-04 01:09:47"
191023,"Core","HTML: Parser","adamlock","RESOLVED","FIXED","Make nsHTMLDocument less docshell/preshell/content view demanding, cleanup webshell","2003-04-02 03:55:03"
191039,"Core","Document Navigation","adamlock","RESOLVED","FIXED","mozilla ignores (invalid) meta refresh","2003-02-03 07:18:16"
191157,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","[AxPlugin] WMP9 control doesn't display","2012-04-04 01:09:47"
191207,"Core","Document Navigation","adamlock","RESOLVED","FIXED","meta http-equiv=""refresh"" with illegal URL incompatible with IE","2003-04-04 07:19:36"
192322,"Core","Document Navigation","adamlock","RESOLVED","FIXED","Calling nsDocShell::GetDocument creates about:blank document if called when doc doesn't exist","2003-02-12 15:55:10"
194281,"Core","Embedding: APIs","adamlock","RESOLVED","FIXED","[AxPlugin] Issues with Shockwave Flash control","2003-03-19 10:47:30"
195555,"Core","Embedding: APIs","adamlock","RESOLVED","FIXED","NS_InitEmbedding fails to return an error if NS_InitXPCOM2 fails","2003-05-12 05:13:52"
196317,"Core","Embedding: APIs","adamlock","RESOLVED","FIXED","[AxPlugin] Ofoto drag and drop control doesn't work in plugin","2003-04-02 14:21:03"
197084,"Core","Embedding: APIs","adamlock","RESOLVED","FIXED","[AxPlugin] Install activex.js default prefs","2003-04-02 14:20:54"
197446,"Core","Embedding: APIs","adamlock","RESOLVED","FIXED","Start building os2Embed","2003-04-03 13:02:48"
199163,"Core","Embedding: APIs","adamlock","RESOLVED","FIXED","[AxPlugin] Remove clever type conversion on PARAM properties","2003-04-02 03:13:32"
200680,"Core","Embedding: APIs","adamlock","RESOLVED","FIXED","[AxPlugin] Problem using WMP on this site","2003-04-18 14:40:01"
202577,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","[AxPlugin] Remove old ActiveScript support from plugin","2012-04-04 01:09:47"
206587,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","ActiveX error cannot create control {00000000-0000-0000-0000-000000000000}","2012-04-04 01:09:47"
206901,"Core","Embedding: APIs","adamlock","RESOLVED","FIXED","[AxPlugin] Share activex control's implementation of the DOM","2003-06-13 06:36:02"
208318,"Core","Embedding: APIs","adamlock","RESOLVED","FIXED","[AxPlugin] Set clip children bit on plugin","2003-06-05 11:54:12"
208834,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","[ActiveX] control complains in in embedding dist that data: url is not supported","2012-04-04 01:09:47"
208842,"Core","Embedding: APIs","adamlock","RESOLVED","FIXED","[AxPlugin] update .xpi installer to install nsAxSecurityPolicy.js and activex.js on Mozilla 1.4","2003-06-17 09:41:10"
215753,"Core","Document Navigation","adamlock","RESOLVED","FIXED","Try Again link on error pages points to chrome.","2006-03-12 17:14:38"
216396,"Core","Embedding: APIs","adamlock","RESOLVED","FIXED","nsIURILoader::OpenURI comment not matching function signature","2007-08-28 15:29:18"
218021,"Core","Embedding: APIs","adamlock","RESOLVED","FIXED","nsIPromptService::ConfirmCheck doesn't set checkValue, if Cancel","2003-09-17 10:52:56"
220092,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","[ActiveX] Make edit mode work a bit","2012-04-04 01:09:47"
223819,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","[ActiveX] MathML doesn't render correctly in embedded Mozilla","2012-04-04 01:09:47"
224455,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","[ActiveX] Profile error causes Initialize() to return early, breaks targetted links, new windows","2012-04-04 01:09:47"
225045,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","[ActiveX] OLECMDID_PAGESETUP gives an exception","2012-04-04 01:09:47"
226380,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","ActiveX plugin's properties not properly reflected in Mozilla 1.5a and 1.5","2012-04-04 01:09:47"
228600,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","[ActiveX] support view-source protocol","2012-04-04 01:09:47"
232281,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","outerHTML property in MsHtml.IHtmlElement is not implemented","2012-04-04 01:09:47"
233251,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","[ActiveX] iehtmlelement all property call crashes","2012-04-04 01:09:47"
237303,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","[ActiveX] IHTMLDocument2 cookie methods not implemented","2012-04-04 01:09:47"
243213,"Core","Document Navigation","adamlock","RESOLVED","FIXED","Don't waste time/space with a per-docshell reference to the nsIURIFixup service.","2004-05-10 21:46:38"
256911,"Core","Document Navigation","adamlock","RESOLVED","FIXED","SetWebBrowserChrome holds invalide nsCOMPtr refs","2005-02-07 13:20:13"
259038,"Core","Embedding: APIs","adamlock","RESOLVED","FIXED","Embedding component for Qt","2005-03-22 02:38:29"
261086,"Core","Document Navigation","adamlock","RESOLVED","FIXED","docshell needs not give out progresslisteners in GetInterface","2004-12-08 11:20:43"
265289,"Core","Document Navigation","adamlock","RESOLVED","FIXED","nsDocLoader comparing weakrefs","2004-10-25 08:55:40"
301487,"Core","Document Navigation","adamlock","RESOLVED","FIXED","select-all + copy in error page selects all possible error text, not just the text displayed","2006-03-12 18:43:18"
312537,"Core","Embedding: APIs","adamlock","RESOLVED","FIXED","###!!! ASSERTION: no content length: 'channelContentLength != -1', file /opt/source/mozilla/trunk-ff/mozilla/embedding/components/webbrowserpersist/src/nsWebBrowserPersist.cpp, line 891","2006-04-04 15:54:55"
321837,"Core","Document Navigation","adamlock","RESOLVED","FIXED","nsWebBrowserFind::FindNext fails to wrap when searching chrome docshells","2006-05-01 12:43:40"
330308,"Core","Embedding: APIs","adamlock","RESOLVED","FIXED","nsWebBrowserPersist.cpp 3103:8 extra tokens at end #endif","2006-03-13 01:47:36"
366354,"Core Graveyard","Embedding: ActiveX Wrapper","adamlock","RESOLVED","FIXED","Unable to register ActiveX component because of misconfigured runtime DLL","2012-04-04 01:09:47"
874919,"Core","DOM: CSS Object Model","adamncasey","RESOLVED","FIXED","window.getComputedStyle() doesn't return used values of width and height for svg","2013-12-24 07:41:09"
214548,"Thunderbird","Filters","adamruka85","RESOLVED","FIXED","add possibility to copy (clone/duplicate) whole filter","2016-11-09 02:58:34"
355580,"Firefox","Extension Compatibility","adamsplugins","RESOLVED","FIXED","Tamper Data extension not available/working for firefox 2","2006-10-10 09:24:34"
1308600,"Core","Geolocation","adamtomasv","RESOLVED","FIXED","Remove ServiceReady, GetCurrentPositionReady, and WatchPositionReady methods from Geolocation","2016-10-18 19:39:10"
1312173,"Core","CSS Parsing and Computation","adamtomasv","RESOLVED","FIXED","Convert NS_STYLE_USER_INPUT_* to an enum class","2016-10-23 10:22:29"
1313565,"Core","CSS Parsing and Computation","adamtomasv","RESOLVED","FIXED","Convert NS_STYLE_USER_MODIFY, NS_STYLE_WINDOW_DRAGGING and NS_STYLE_ORIENT to enum classes","2016-10-30 10:57:12"
786648,"Thunderbird","Instant Messaging","adarshdinesh","RESOLVED","FIXED","Stop stealing strings for log viewer","2013-01-17 16:01:06"
961648,"Testing","Marionette","adarshdinesh","RESOLVED","FIXED","Provide a helpful error message when test variables JSON file cannot be parsed","2014-03-25 11:56:30"
1202004,"www.mozilla.org","Analytics","adavis","RESOLVED","FIXED","Setup Optimizely for AVIM Funnelcake","2015-10-13 16:11:49"
1202823,"www.mozilla.org","Analytics","adavis","RESOLVED","FIXED","Setup Optimizely for 2 Tab Firstrun Test","2015-10-19 14:09:13"
1205439,"www.mozilla.org","Analytics","adavis","RESOLVED","FIXED","Verify Optimizely for Android Send to Device Test","2015-09-25 07:56:35"
1249455,"www.mozilla.org","Analytics","adavis","RESOLVED","FIXED","Create Optimizely Test to Drive traffic to ASO Test","2016-03-02 10:13:27"
1250332,"www.mozilla.org","Analytics","adavis","RESOLVED","FIXED","Create Optimizely Test to Drive traffic to ASO Test","2016-02-24 13:19:48"
1252935,"www.mozilla.org","Analytics","adavis","RESOLVED","FIXED","Create Optimizely Test to Drive traffic to iOS ASO Test","2016-03-02 14:12:26"
1281568,"www.mozilla.org","Analytics","adavis","RESOLVED","FIXED","Setup Optimizely for Rebranded /new/ test (Sunrise in forest)","2016-06-28 23:26:14"
1285844,"Cloud Services","Server: Firefox Accounts","adavis","RESOLVED","FIXED","""Firefox Cloud Services Privacy Notice"" makes no mention of encryption","2016-08-23 02:23:23"
655413,"Core","IPC","adbugz","RESOLVED","FIXED","Firefox locks system timer resolution to 1000Hz once Flash is used once","2012-07-23 14:53:29"
423935,"Core","General","addons","RESOLVED","FIXED","Firefox leaks nsGlobalWindows when using the Glubble Family Edition Extension","2008-10-28 15:26:41"
424014,"Core","General","addons","RESOLVED","FIXED","Firefox leaks  when the Glubble Family Edition Extension is installed","2008-10-28 15:13:10"
424179,"Core","General","addons","RESOLVED","FIXED","Firefox leaks when i disable the Glubble Family Extension","2008-10-28 15:13:17"
476808,"addons.mozilla.org Graveyard","Administration","addons","RESOLVED","FIXED","Glubble extension downloads remote JavaScript and executes it in chrome context","2016-03-14 09:04:52"
983393,"Firefox OS","Gaia::Clock","ader.cch","RESOLVED","FIXED","[B2G][Clock]After reaching lap 1000, the user is able to add more laps by switching between the Stopwatch and Alarm or Timer","2014-06-25 14:06:31"
